row_type,evidence_label,run_id,method_id,training_seed,observed_status,source_kind,raw_schema,checkpoint_sha256,evaluation_id,arm,episode_count,return_mean,normalized_score_mean,actuator_clip_fraction,command_at_bound_fraction,inverse_saturation_fraction,proposed_residual_abs_mean,applied_residual_abs_mean,total_environment_steps,evaluation_base_actor_forward_rows,evaluation_adapter_mlp_forward_rows,evaluation_controller_cost_scope,training_wall_time_seconds,training_wall_time_scope,training_invocation_count,training_preprocessing_seconds_this_invocation,training_preprocessing_time_scope,training_preprocessing_seconds_lifetime,training_preprocessing_seconds_lifetime_available,training_optimizer_seconds,training_optimizer_time_scope,training_q1_input_rows,training_base_actor_precompute_rows_per_invocation,training_base_actor_precompute_rows_lifetime,training_q_scale_q1_forward_rows_per_invocation,training_q_scale_q1_forward_rows_lifetime,training_optimizer_q1_forward_rows_lifetime,training_optimizer_q1_backward_rows_lifetime,training_optimizer_adapter_mlp_forward_rows_lifetime,training_optimizer_adapter_mlp_backward_rows_lifetime,training_total_q1_forward_rows_lifetime,training_frozen_q_scale,training_q_scale_method,training_resume_scope,evaluation_wall_time_seconds,evaluation_wall_time_scope,external_environment_steps,external_baseline_environment_steps,external_paired_evaluation_environment_steps,external_q1_forward_rows,external_q1_backward_rows,external_base_actor_rows,external_baseline_base_actor_rows,external_deployment_wall_time_seconds,external_baseline_wall_time_seconds,external_paired_evaluation_wall_time_seconds,external_cost_scope,audit_id,audit_noise_samples,audit_action_noise_beta,audit_physical_action_rows,audit_individual_critic_network_rows,audit_q1_gain_mean,audit_q1_gain_median,audit_q2_gain_mean,audit_q2_gain_median,audit_min_twin_gain_mean,audit_min_twin_gain_median,audit_baseline_twin_disagreement_mean,audit_baseline_twin_disagreement_median,audit_adapted_twin_disagreement_mean,audit_adapted_twin_disagreement_median,audit_twin_disagreement_change_mean,audit_twin_disagreement_change_median,audit_command_saturation_fraction,audit_proposed_residual_abs_mean,audit_proposed_residual_abs_median,comparison_id,comparison_group_id,is_primary_confirmation_comparison,target,reference,episode_pairs,positive_pairs,raw_mean_difference,raw_t_95ci_low,raw_t_95ci_high,raw_bootstrap_95ci_low,raw_bootstrap_95ci_high,normalized_mean_difference,normalized_t_95ci_low,normalized_t_95ci_high,normalized_bootstrap_95ci_low,normalized_bootstrap_95ci_high,statistical_unit,n_training_seeds,training_seeds,per_training_seed_values,descriptive_return_mean_across_training_seeds,descriptive_normalized_score_mean_across_training_seeds,descriptive_raw_mean_difference_across_training_seeds,descriptive_normalized_mean_difference_across_training_seeds,training_seed_confidence_interval,episode_returns_pooled_for_training_seed_inference,checkpoint_seeds,n_checkpoint_pipelines,per_checkpoint_mean_differences,mean_of_checkpoint_mean_differences,positive_checkpoint_count,training_seed_ci,inference_note,equivalence_check_id,equivalence_semantics,equivalence_episode_count,equivalence_status,equivalence_endpoints
q_audit,confirmation,identity_nominal_beta0_p064_d2_k8_u5k_seed10,direct_sampled_nominal_beta0,10,complete,,,,,,,,,,,,,,,,,,39.52040454605594,cumulative_across_resume_invocations_including_preprocessing_and_optimizer,1,0.21086352202109993,latest_invocation_only_not_lifetime,0.21086352202109993,True,35.24954332248308,cumulative_across_resume_invocations,20480000,899940,899940,32768,32768,20480000,10240000,1280000,1280000,20512768,23.42047691345215,frozen_std_of_declared_baseline_value_estimator_q1,state_complete_same_runtime_continuation; CPU bitwise regression verified; CUDA uninterrupted-versus-resumed bitwise equality unverified,,,,,,,,,,,,,,heldout_k64,64,1.25,12807680,25615360,0.5874453018394686,0.3526153564453125,0.5056102403224947,0.3035316467285156,0.5423972487402363,0.3307228088378906,0.7193486708944413,0.5415792465209961,0.7276097155474506,0.5437278747558594,0.008261044652934863,-0.00273895263671875,0.12137717369578253,0.22470514549951964,0.1706557795405388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_base_identity_seed1,td3bc_base_identity,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,external,50,574.4708492634068,12.478390245384126,0.320330861032262,0.0,0.0,,,10921,,,,,,,,,,,,,,,,,,,,,,,,,,43.70575188600924,,58596,,,,,,,43.70575188600924,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_base_identity_seed1,td3bc_base_identity,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_clean,external,50,3651.130162963943,79.49820758934368,,0.0,0.0,,,47675,,,,,,,,,,,,,,,,,,,,,,,,,,43.70575188600924,,58596,,,,,,,43.70575188600924,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_base_identity_seed10,td3bc_base_identity,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,external,50,460.18818522563686,9.988935779208566,0.31751798817411125,0.0,0.0,,,9358,,,,,,,,,,,,,,,,,,,,,,,,,,44.813083777960856,,59358,,,,,,,44.813083777960856,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_base_identity_seed10,td3bc_base_identity,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_clean,external,50,3567.9809866260057,77.68694347386169,,0.0,0.0,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,44.813083777960856,,59358,,,,,,,44.813083777960856,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_scalar12_seed1,td3bc_scalar_1p2,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,external,50,979.1241274604836,21.293077224744042,0.3630572590803031,0.12518325796526875,0.0,,,16143,,,,,,,,,,,,,,,,,,,,,,,,,,49.38299599400489,,66143,,,,,,,49.38299599400489,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_scalar12_seed1,td3bc_scalar_1p2,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_clean,external,50,3820.9740024328876,83.19796825101875,,0.07743666666666667,0.0,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,49.38299599400489,,66143,,,,,,,49.38299599400489,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_scalar12_seed10,td3bc_scalar_1p2,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,external,50,766.6970026037981,16.665711743164668,0.36417144581949895,0.1284082905724922,0.0,,,13252,,,,,,,,,,,,,,,,,,,,,,,,,,47.14250448800158,,63252,,,,,,,47.14250448800158,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_scalar12_seed10,td3bc_scalar_1p2,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_clean,external,50,3756.9560303994413,81.80344505070646,,0.05607,0.0,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,47.14250448800158,,63252,,,,,,,47.14250448800158,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_oracle_inverse_seed1,td3bc_oracle_beta1p25_inverse,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,external,50,1011.268263798837,21.99328284597828,0.3841124517472059,0.3465106408779482,0.3465106408779482,,,16493,,,,,,,,,,,,,,,,,,,,,,,,,,172.51804287498817,,66191,,,,,,,172.51804287498817,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_oracle_inverse_seed1,td3bc_oracle_beta1p25_inverse,1,complete,external_evaluation,evaluate_td3bc_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_clean,external,50,3752.6607008233877,81.70987856372581,,0.30952620494453165,0.30952620494453165,,,49698,,,,,,,,,,,,,,,,,,,,,,,,,,172.51804287498817,,66191,,,,,,,172.51804287498817,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_oracle_inverse_seed10,td3bc_oracle_beta1p25_inverse,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,external,50,847.3211008847185,18.4219713056866,0.38675468782920147,0.35642718355689773,0.35642718355689773,,,14239,,,,,,,,,,,,,,,,,,,,,,,,,,179.3575252449955,,59435,,,,,,,179.3575252449955,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_oracle_inverse_seed10,td3bc_oracle_beta1p25_inverse,10,complete,external_evaluation,evaluate_td3bc_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_clean,external,50,3331.7761476011406,72.541620721774,,0.27781219576953714,0.27781219576953714,,,45196,,,,,,,,,,,,,,,,,,,,,,,,,,179.3575252449955,,59435,,,,,,,179.3575252449955,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_dual_identity_seed1,td3bc_dual_executed_commanded_identity,1,complete,external_evaluation,evaluate_td3bc_v1,82be74f0af81fe5ab123255aab4e1444617753f9db1b714850292bfc1d36324f,confirm_beta125,external,50,739.5802056266043,16.075018203495862,0.37132741084073645,0.0005407493240633449,0.0,,,12945,,,,,,,,,,,,,,,,,,,,,,,,,,47.24823749699863,,62945,,,,,,,47.24823749699863,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_dual_identity_seed1,td3bc_dual_executed_commanded_identity,1,complete,external_evaluation,evaluate_td3bc_v1,82be74f0af81fe5ab123255aab4e1444617753f9db1b714850292bfc1d36324f,confirm_clean,external,50,3460.705734688159,75.35013362351974,,0.0,0.0,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,47.24823749699863,,62945,,,,,,,47.24823749699863,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_dual_identity_seed10,td3bc_dual_executed_commanded_identity,10,complete,external_evaluation,evaluate_td3bc_v1,155807b3dccb5a3429e3c94073f534dc36947e82f53baeb147298693b6ca1206,confirm_beta125,external,50,673.2915467450389,14.63103193227137,0.3699806683236675,0.0010218171775752554,0.0,,,12070,,,,,,,,,,,,,,,,,,,,,,,,,,46.50621051801136,,62070,,,,,,,46.50621051801136,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_dual_identity_seed10,td3bc_dual_executed_commanded_identity,10,complete,external_evaluation,evaluate_td3bc_v1,155807b3dccb5a3429e3c94073f534dc36947e82f53baeb147298693b6ca1206,confirm_clean,external,50,3237.1203661182753,70.47970468275012,,0.0,0.0,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,46.50621051801136,,62070,,,,,,,46.50621051801136,,,rollout_only_no_online_critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_opex_original_seed1,original_structure_opex_t1,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,adapted,50,851.1229766627189,18.504788736616103,0.33526476742314504,0.07019843185946517,0.0,0.06429160819166098,0.06429160819166098,14497,,,,,,,,,,,,,,,,,,,,,,,,,,52.09167319803964,,14497,10921,25418,14497,14497,14497,10921,52.09167319803964,7.746072544017807,60.753882094984874,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_opex_original_seed1,original_structure_opex_t1,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,baseline_only,50,574.4708492634068,12.478390245384126,0.320330861032262,0.0,0.0,0.0,0.0,10921,,,,,,,,,,,,,,,,,,,,,,,,,,52.09167319803964,,14497,10921,25418,14497,14497,14497,10921,52.09167319803964,7.746072544017807,60.753882094984874,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_opex_original_seed10,original_structure_opex_t1,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,adapted,50,744.9876080527567,16.19280931585342,0.3338679701621732,0.06527661091168309,0.0,0.06408216181198897,0.06408216181198897,13093,,,,,,,,,,,,,,,,,,,,,,,,,,47.237173616013024,,13093,9358,22451,13093,13093,13093,9358,47.237173616013024,6.903647380997427,55.03035826800624,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_opex_original_seed10,original_structure_opex_t1,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,baseline_only,50,460.18818522563686,9.988935779208566,0.31751798817411125,0.0,0.0,0.0,0.0,9358,,,,,,,,,,,,,,,,,,,,,,,,,,47.237173616013024,,13093,9358,22451,13093,13093,13093,9358,47.237173616013024,6.903647380997427,55.03035826800624,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_inverse_seed1,channel_aware_opex_inverse_anchor,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,adapted,50,1434.4251075400068,31.211038692097294,0.38985481402226085,0.265183600077274,0.3651419909946057,0.04956104153223469,0.04956104153223469,22431,,,,,,,,,,,,,,,,,,,,,,,,,,195.4040185129852,,22431,16582,39013,358896,358896,22431,16582,195.4040185129852,44.16428816097323,240.4631655139965,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_inverse_seed1,channel_aware_opex_inverse_anchor,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,baseline_only,50,1023.1146665993869,22.251336686499503,0.38695573513448317,0.3569131186427049,0.3569131186427049,0.0,0.0,16582,,,,,,,,,,,,,,,,,,,,,,,,,,195.4040185129852,,22431,16582,39013,358896,358896,22431,16582,195.4040185129852,44.16428816097323,240.4631655139965,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_inverse_seed10,channel_aware_opex_inverse_anchor,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,adapted,50,1273.232173173104,27.699723360464773,0.3924821711568938,0.2688523507659799,0.3639395139989435,0.04951680154378553,0.04951680154378553,20192,,,,,,,,,,,,,,,,,,,,,,,,,,173.15146910602925,,20192,14493,34685,323072,323072,20192,14493,173.15146910602925,38.54633095202735,212.49779809301253,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_inverse_seed10,channel_aware_opex_inverse_anchor,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,baseline_only,50,868.6581137036987,18.886762027046583,0.38548494675590517,0.35108903148646475,0.35108903148646475,0.0,0.0,14493,,,,,,,,,,,,,,,,,,,,,,,,,,173.15146910602925,,20192,14493,34685,323072,323072,20192,14493,173.15146910602925,38.54633095202735,212.49779809301253,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_identity_seed1,channel_aware_opex_identity_anchor,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,adapted,50,991.4509888889683,21.561597043523612,0.35595467930341856,0.19877532713196436,0.0,0.19099849947683556,0.19099849947683556,17093,,,,,,,,,,,,,,,,,,,,,,,,,,123.42353659000946,,17093,10921,28014,273488,273488,17093,10921,123.42353659000946,8.137002349016257,132.3689722060226,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_identity_seed1,channel_aware_opex_identity_anchor,1,complete,external_evaluation,channel_opex_v1,22b47965695bfa312533741abaa1e17e3cbbc091f3c5e6ba7fc8953fbc8ca6ae,confirm_beta125,baseline_only,50,574.4708492634068,12.478390245384126,0.320330861032262,0.0,0.0,0.0,0.0,10921,,,,,,,,,,,,,,,,,,,,,,,,,,123.42353659000946,,17093,10921,28014,273488,273488,17093,10921,123.42353659000946,8.137002349016257,132.3689722060226,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_identity_seed10,channel_aware_opex_identity_anchor,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,adapted,50,1024.6537422658237,22.284862845728057,0.35620877435189446,0.18362670655008437,0.0,0.191096623798896,0.191096623798896,17384,,,,,,,,,,,,,,,,,,,,,,,,,,119.06228750303853,,17384,9358,26742,278144,278144,17384,9358,119.06228750303853,6.7537546009989455,126.7184002380236,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external_evaluation_arm,confirmation,external_ca_opex_identity_seed10,channel_aware_opex_identity_anchor,10,complete,external_evaluation,channel_opex_v1,eba1af040aa73823ceba28048e10d3af2eef54c59f09c1e0194f27aa0ed4944d,confirm_beta125,baseline_only,50,460.18818522563686,9.988935779208566,0.31751798817411125,0.0,0.0,0.0,0.0,9358,,,,,,,,,,,,,,,,,,,,,,,,,,119.06228750303853,,17384,9358,26742,278144,278144,17384,9358,119.06228750303853,6.7537546009989455,126.7184002380236,adapted_arm_deployment_controller_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_p001_k8_u5k_seed1_beta125_adapted_minus_own_baseline,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,inverse_p001_k8_u5k_seed1/confirm_beta125/baseline_only,50,29,402.80629484225756,115.1387836555977,690.4738060289174,133.16283923297226,686.6220189281564,8.774453572129516,2.5081035834684293,15.040803560790602,2.9007271369486163,14.9568988961463,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_p001_k8_u5k_seed1_clean_adapted_minus_own_baseline,,False,inverse_p001_k8_u5k_seed1/confirm_clean/adapted,inverse_p001_k8_u5k_seed1/confirm_clean/baseline_only,50,4,-266.2965627500437,-425.4497253538709,-107.14340014621646,-424.4475441343845,-120.08539701898353,-5.800820037291047,-9.267702392423397,-2.333937682158697,-9.24587157027925,-2.615857185763303,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_p001_k8_u5k_seed10_beta125_adapted_minus_own_baseline,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,inverse_p001_k8_u5k_seed10/confirm_beta125/baseline_only,50,31,261.57532971332716,39.19479371777655,483.9558657088778,54.18246906491258,480.8035277060434,5.697975964062012,0.8537922623093644,10.54215966581466,1.180273410125327,10.473491316278658,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_p001_k8_u5k_seed10_clean_adapted_minus_own_baseline,,False,inverse_p001_k8_u5k_seed10/confirm_clean/adapted,inverse_p001_k8_u5k_seed10/confirm_clean/baseline_only,50,18,315.878764311207,112.91950407155323,518.8380245508608,130.73021830260257,520.7883038859519,6.880884403645518,2.4597603328213684,11.302008474469668,2.847736606052176,11.34449200985022,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_p001_k8_u5k_seed1_beta125_adapted_minus_own_baseline,,False,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,identity_p001_k8_u5k_seed1/confirm_beta125/baseline_only,50,45,511.80866332534504,335.26243472778384,688.3548919229063,346.8283078123984,689.9755184265427,11.148885734073643,7.303124865886355,14.994646602260932,7.555067841211095,15.029949208491278,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_p001_k8_u5k_seed1_clean_adapted_minus_own_baseline,,False,identity_p001_k8_u5k_seed1/confirm_clean/adapted,identity_p001_k8_u5k_seed1/confirm_clean/baseline_only,50,11,106.27918346302451,-31.833101029129978,244.391467955179,-14.509414937492899,251.92150149644834,2.3151121839973605,-0.693430243304397,5.323654611299118,-0.316063054023648,5.4876836509404185,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_p001_k8_u5k_seed10_beta125_adapted_minus_own_baseline,,False,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,identity_p001_k8_u5k_seed10/confirm_beta125/baseline_only,50,41,349.03482977531564,207.08455954784898,490.9851000027823,215.6192897733454,492.66764324700324,7.603133188668198,4.510986736116091,10.695279641220306,4.696901393044666,10.731930998879198,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_p001_k8_u5k_seed10_clean_adapted_minus_own_baseline,,False,identity_p001_k8_u5k_seed10/confirm_clean/adapted,identity_p001_k8_u5k_seed10/confirm_clean/baseline_only,50,0,-533.6727041877224,-544.0214546006441,-523.3239537748007,-543.9118592701865,-523.8551464426649,-11.625156869610889,-11.850586886942912,-11.399726852278866,-11.848199538107663,-11.411297985753471,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_qmean_p001_k8_u5k_seed1_beta125_adapted_minus_own_baseline,,False,inverse_qmean_p001_k8_u5k_seed1/confirm_beta125/adapted,inverse_qmean_p001_k8_u5k_seed1/confirm_beta125/baseline_only,50,24,276.5742942324544,-7.4686858021899525,560.6172742670988,17.761746316394024,565.2119376740436,6.024703027388166,-0.16269268294777314,12.212098737724107,0.38690959006530395,12.312185705728387,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse_qmean_p001_k8_u5k_seed10_beta125_adapted_minus_own_baseline,,False,inverse_qmean_p001_k8_u5k_seed10/confirm_beta125/adapted,inverse_qmean_p001_k8_u5k_seed10/confirm_beta125/baseline_only,50,31,418.074591644535,151.2012058971929,684.9479773918772,160.88226108466193,681.4053757499352,9.107047583525345,3.2936624332409328,14.920432733809758,3.5045478398479384,14.843263151234234,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_wide_p064_d2_k8_u5k_seed1_beta125_adapted_minus_own_baseline,,False,identity_wide_p064_d2_k8_u5k_seed1/confirm_beta125/adapted,identity_wide_p064_d2_k8_u5k_seed1/confirm_beta125/baseline_only,50,34,300.2690366150972,107.36608486818511,493.1719883620093,121.00623258988507,492.5464949396147,6.5408528979394385,2.338788492037181,10.742917303841695,2.6359160305924414,10.729291987989512,,,,,,,,,,,,,,,,,,,,,,
